user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
usr_000861,product,reengagement,web,21,6,0.2341,83,18,at_risk,0
usr_000862,content,promotional,web,3,3,0.2278,23,9,at_risk,0
usr_000863,product,newsletter,android,3,4,0.1572,18,48,new,1
usr_000864,search,reengagement,web,11,1,0.2291,40,55,new,0
usr_000865,search,promotional,android,7,4,0.1239,3,0,active,0
usr_000866,content,transactional,ios,3,0,0.2023,78,59,at_risk,0
usr_000867,search,promotional,web,18,3,0.2313,4,49,active,0
usr_000868,home,transactional,web,10,1,0.214,23,30,at_risk,1
usr_000869,product,newsletter,android,6,2,0.212,79,39,new,1
usr_000870,content,reengagement,ios,15,0,0.3566,70,60,active,0
usr_000871,content,reengagement,android,9,2,0.3429,54,56,at_risk,0
usr_000872,product,reengagement,web,17,2,0.1086,79,41,at_risk,0
usr_000873,search,promotional,ios,20,1,0.1814,35,57,active,0
usr_000874,search,promotional,web,18,4,0.1891,56,38,active,1
usr_000875,home,reengagement,web,3,4,0.1542,12,13,active,1
usr_000876,search,promotional,ios,17,3,0.0662,19,5,active,0
usr_000877,search,promotional,android,21,0,0.2252,85,54,active,0
usr_000878,search,promotional,web,0,1,0.1876,87,56,active,1
usr_000879,content,promotional,web,21,0,0.2975,44,17,active,0
usr_000880,home,reengagement,web,4,5,0.2562,22,26,active,0
usr_000881,content,reengagement,android,15,6,0.4242,68,16,active,0
usr_000882,product,newsletter,android,14,3,0.3067,27,39,new,0
usr_000883,content,newsletter,web,21,3,0.3144,2,54,churn,0
usr_000884,search,reengagement,ios,14,6,0.2753,10,47,at_risk,1
usr_000885,search,newsletter,ios,11,4,0.1779,64,15,at_risk,1
usr_000886,content,newsletter,ios,11,0,0.0324,88,21,at_risk,0
usr_000887,home,transactional,android,9,4,0.0759,18,35,active,0
usr_000888,home,transactional,android,6,3,0.2514,31,27,new,1
usr_000889,content,reengagement,ios,10,1,0.3264,78,1,active,0
usr_000890,search,reengagement,ios,14,3,0.0077,54,3,at_risk,0
usr_000891,search,promotional,android,3,3,0.1787,41,8,new,0
usr_000892,product,reengagement,android,6,5,0.0486,3,21,new,0
usr_000893,product,transactional,ios,8,6,0.2787,65,31,at_risk,0
usr_000894,product,transactional,web,13,6,0.2973,34,28,active,1
usr_000895,search,transactional,ios,4,3,0.0829,77,46,churn,0
usr_000896,product,promotional,android,22,3,0.1602,9,31,churn,0
usr_000897,home,newsletter,ios,3,4,0.3417,6,21,new,0
usr_000898,search,transactional,android,11,6,0.1543,40,12,active,0
usr_000899,search,promotional,ios,10,4,0.0582,51,6,active,0
usr_000900,product,promotional,android,2,4,0.242,58,12,active,1
usr_000901,home,transactional,android,1,0,0.0859,27,44,churn,1
usr_000902,product,promotional,android,17,2,0.0492,73,47,active,0
usr_000903,content,transactional,web,19,5,0.0777,58,40,active,1
usr_000904,search,transactional,android,20,1,0.2208,27,0,active,1
usr_000905,home,reengagement,web,16,3,0.2209,2,22,at_risk,0
usr_000906,search,reengagement,web,19,1,0.1015,55,21,active,0
usr_000907,content,reengagement,web,0,6,0.4378,59,39,active,1
usr_000908,search,transactional,web,10,5,0.1225,65,10,at_risk,0
usr_000909,product,transactional,android,4,1,0.1415,63,34,churn,0
usr_000910,content,promotional,web,19,3,0.1156,87,20,active,1
usr_000911,content,promotional,web,21,4,0.2272,55,6,active,1
usr_000912,home,promotional,android,1,0,0.2248,93,12,active,1
usr_000913,home,newsletter,ios,6,0,0.186,73,23,churn,1
usr_000914,content,promotional,ios,1,5,0.0594,18,25,active,0
usr_000915,content,transactional,android,12,2,0.1688,43,33,churn,0
usr_000916,product,transactional,web,3,5,0.0437,15,15,active,0
usr_000917,home,newsletter,ios,3,2,0.1602,20,49,new,0
usr_000918,search,reengagement,ios,23,6,0.3104,99,3,active,0
usr_000919,product,reengagement,web,5,1,0.1717,72,33,active,1
usr_000920,content,promotional,web,19,6,0.391,43,51,new,0
usr_000921,home,promotional,ios,9,1,0.375,41,20,active,1
usr_000922,content,promotional,android,1,2,0.0452,73,58,new,0
usr_000923,content,newsletter,ios,20,3,0.3793,15,27,at_risk,1
usr_000924,content,transactional,web,16,1,0.1156,63,39,new,0
usr_000925,search,transactional,android,20,3,0.1304,94,40,at_risk,1
usr_000926,home,transactional,android,18,1,0.3054,4,14,active,1
usr_000927,content,reengagement,android,13,6,0.2556,89,49,at_risk,0
usr_000928,search,reengagement,android,20,2,0.008,23,41,active,0
usr_000929,search,transactional,android,13,1,0.1401,45,0,new,1
usr_000930,content,reengagement,web,12,6,0.018,18,60,churn,0
usr_000931,product,promotional,android,11,0,0.0621,56,43,at_risk,0
usr_000932,home,promotional,android,10,6,0.0843,39,27,at_risk,0
usr_000933,content,newsletter,ios,18,5,0.2449,89,45,active,1
usr_000934,search,newsletter,ios,0,2,0.1019,63,29,active,1
usr_000935,product,transactional,android,0,0,0.2943,86,52,active,0
usr_000936,search,promotional,web,0,1,0.166,62,13,churn,0
usr_000937,home,promotional,web,14,1,0.021,65,30,active,0
usr_000938,search,promotional,web,12,2,0.139,19,24,active,0
usr_000939,search,transactional,android,17,5,0.229,99,36,active,0
usr_000940,product,promotional,android,6,5,0.3756,17,39,new,0
usr_000941,content,reengagement,ios,5,0,0.4185,16,49,new,1
usr_000942,product,transactional,android,0,1,0.1439,6,48,new,0
usr_000943,product,promotional,android,10,5,0.4346,24,4,active,1
usr_000944,content,newsletter,ios,14,1,0.1496,96,21,active,0
usr_000945,home,promotional,android,8,5,0.2961,40,39,active,1
usr_000946,home,promotional,ios,9,5,0.4151,17,20,active,0
usr_000947,home,promotional,ios,22,1,0.1553,70,18,active,0
usr_000948,content,newsletter,android,10,4,0.0906,35,9,new,1
usr_000949,home,promotional,android,21,3,0.1046,39,13,churn,0
usr_000950,search,promotional,android,6,3,0.439,75,50,churn,0
usr_000951,content,reengagement,android,0,4,0.3148,17,10,active,0
usr_000952,content,reengagement,android,4,4,0.1798,85,8,active,0
usr_000953,product,promotional,android,14,4,0.1197,99,5,new,0
usr_000954,content,transactional,web,7,4,0.0647,76,21,active,0
usr_000955,product,transactional,ios,23,1,0.0318,73,11,active,0
usr_000956,home,reengagement,android,9,3,0.1739,43,17,new,0
usr_000957,home,reengagement,android,15,3,0.2384,80,53,at_risk,1
usr_000958,search,newsletter,android,22,3,0.0636,35,58,active,0
usr_000959,search,newsletter,web,22,1,0.127,22,35,at_risk,0
usr_000960,search,promotional,android,1,3,0.4316,78,0,at_risk,0
usr_000961,content,promotional,android,5,1,0.3285,4,12,active,0
usr_000962,search,transactional,android,16,6,0.3025,37,13,active,1
usr_000963,product,newsletter,ios,21,1,0.1908,66,47,active,1
usr_000964,content,promotional,ios,19,5,0.2317,13,25,churn,0
usr_000965,product,promotional,web,11,3,0.1097,20,39,active,0
usr_000966,product,promotional,web,5,4,0.2668,35,38,active,0
usr_000967,search,reengagement,android,10,6,0.2658,28,13,churn,0
usr_000968,home,reengagement,ios,22,5,0.2581,22,5,new,0
usr_000969,home,promotional,web,8,1,0.0422,78,45,churn,0
usr_000970,product,promotional,ios,7,5,0.1113,62,50,new,1
usr_000971,search,reengagement,web,10,6,0.111,21,41,new,1
usr_000972,home,transactional,web,21,4,0.0916,53,37,at_risk,1
usr_000973,search,promotional,android,18,5,0.2559,90,54,active,1
usr_000974,search,transactional,ios,0,4,0.1251,38,35,at_risk,1
usr_000975,search,promotional,android,12,5,0.1757,97,31,at_risk,0
usr_000976,product,reengagement,android,4,5,0.1805,70,51,new,1
usr_000977,content,newsletter,android,14,1,0.2359,32,6,new,0
usr_000978,content,promotional,ios,15,2,0.1556,64,0,churn,0
usr_000979,search,reengagement,ios,8,3,0.2601,48,50,new,0
usr_000980,search,reengagement,web,20,1,0.2779,37,39,new,0
usr_000981,content,promotional,web,14,2,0.3002,33,33,at_risk,0
usr_000982,product,reengagement,android,8,0,0.1617,89,24,churn,0
usr_000983,home,promotional,ios,3,1,0.2376,59,58,new,0
usr_000984,home,promotional,ios,14,5,0.2016,40,30,active,0
usr_000985,search,transactional,android,8,1,0.1122,84,10,new,1
usr_000986,home,reengagement,web,15,2,0.2412,36,56,at_risk,0
usr_000987,product,newsletter,android,1,2,0.0745,88,29,new,0
usr_000988,search,newsletter,android,19,4,0.2935,61,55,churn,1
usr_000989,home,promotional,web,4,2,0.0853,20,1,new,0
usr_000990,product,reengagement,web,3,3,0.1926,92,14,active,1
usr_000991,search,transactional,ios,6,4,0.1118,92,36,active,0
usr_000992,search,reengagement,android,22,1,0.1238,63,0,new,1
usr_000993,content,reengagement,android,13,0,0.4109,90,22,active,1
usr_000994,product,promotional,android,21,5,0.1881,86,21,active,0
usr_000995,product,reengagement,ios,14,3,0.2369,85,21,at_risk,0
usr_000996,search,promotional,web,17,0,0.2914,10,14,churn,0
usr_000997,content,promotional,android,9,0,0.3287,58,21,active,0
usr_000998,search,promotional,web,22,1,0.0796,92,10,active,1
usr_000999,content,newsletter,android,21,1,0.2018,13,56,churn,0
usr_001000,product,transactional,ios,1,3,0.1325,46,7,new,1
usr_001001,product,reengagement,android,11,4,0.0982,8,17,churn,0
usr_001002,product,transactional,android,9,2,0.5567,8,8,new,1
usr_001003,content,promotional,web,6,3,0.067,99,12,at_risk,0
usr_001004,content,promotional,ios,7,0,0.2028,41,53,new,1
usr_001005,product,promotional,ios,18,2,0.1397,19,38,new,1
usr_001006,home,promotional,android,3,0,0.3406,12,1,active,0
usr_001007,product,reengagement,android,6,0,0.0924,91,1,new,0
usr_001008,home,promotional,android,3,1,0.0612,80,2,active,0
usr_001009,product,newsletter,ios,6,3,0.1946,24,42,at_risk,1
usr_001010,content,promotional,android,12,3,0.1975,86,50,active,0
usr_001011,content,newsletter,ios,5,6,0.1932,77,11,at_risk,0
usr_001012,search,reengagement,ios,8,5,0.3021,8,31,at_risk,1
usr_001013,product,reengagement,web,3,5,0.083,89,40,new,0
usr_001014,content,reengagement,ios,5,1,0.0746,58,60,new,0
usr_001015,search,reengagement,ios,3,4,0.2021,70,53,active,0
usr_001016,product,newsletter,android,14,4,0.6439,70,39,active,0
usr_001017,content,promotional,android,6,2,0.1499,28,26,new,0
usr_001018,product,reengagement,web,12,3,0.1368,65,58,active,0
usr_001019,search,promotional,ios,0,6,0.0978,66,17,active,1
usr_001020,home,promotional,web,22,5,0.0238,28,34,churn,0
usr_001021,home,reengagement,android,14,5,0.167,12,48,at_risk,0
usr_001022,product,transactional,ios,17,5,0.1881,1,49,active,0
usr_001023,home,transactional,android,13,0,0.4013,9,44,active,0
usr_001024,content,promotional,android,5,0,0.2837,15,57,churn,0
usr_001025,home,reengagement,ios,13,2,0.1833,22,14,active,1
usr_001026,content,promotional,android,9,6,0.2072,70,34,at_risk,0
usr_001027,product,transactional,ios,17,4,0.1749,53,32,active,1
usr_001028,search,newsletter,ios,23,0,0.2358,50,12,new,0
usr_001029,search,transactional,android,0,6,0.311,1,26,new,0
usr_001030,home,reengagement,android,13,6,0.1743,69,38,new,0
usr_001031,home,promotional,web,21,6,0.0285,76,51,active,0
usr_001032,content,transactional,web,22,5,0.0708,99,23,active,0
usr_001033,home,promotional,web,11,2,0.1787,3,31,active,0
usr_001034,search,promotional,ios,8,5,0.0944,62,39,at_risk,0
usr_001035,product,promotional,ios,18,5,0.0779,73,41,active,0
usr_001036,search,reengagement,web,23,4,0.2901,44,18,active,0
usr_001037,content,promotional,ios,9,0,0.1846,4,0,churn,0
usr_001038,search,promotional,ios,17,3,0.1153,90,60,churn,0
usr_001039,product,transactional,android,10,2,0.347,18,52,active,1
usr_001040,product,promotional,android,15,4,0.1447,72,49,at_risk,0
usr_001041,product,transactional,android,15,0,0.3823,15,16,active,1
usr_001042,home,promotional,android,23,5,0.2712,73,60,at_risk,0
usr_001043,content,promotional,ios,5,2,0.132,9,60,new,1
usr_001044,home,transactional,ios,9,0,0.0965,23,3,active,0
usr_001045,home,promotional,android,17,6,0.1008,19,17,new,1
usr_001046,content,promotional,android,17,1,0.3209,92,6,churn,1
usr_001047,search,promotional,android,21,2,0.367,43,19,active,1
usr_001048,product,newsletter,android,19,2,0.1788,91,37,active,0
usr_001049,product,transactional,ios,8,1,0.1247,53,53,at_risk,0
usr_001050,search,reengagement,android,13,0,0.0758,88,5,active,0
usr_001051,product,newsletter,ios,13,5,0.1885,54,22,active,1
usr_001052,product,newsletter,ios,6,6,0.2587,28,57,active,1
usr_001053,home,reengagement,android,6,3,0.14,25,43,active,0
usr_001054,product,newsletter,ios,5,1,0.1026,43,34,churn,0
usr_001055,home,transactional,ios,13,2,0.3775,2,23,active,1
usr_001056,search,transactional,android,0,4,0.1279,59,53,active,1
usr_001057,content,promotional,ios,16,4,0.1871,5,52,active,1
usr_001058,search,transactional,ios,13,4,0.1233,25,59,at_risk,1
usr_001059,product,transactional,android,1,1,0.0465,45,29,new,0
usr_001060,home,promotional,web,13,4,0.0829,62,23,active,0
usr_001061,product,newsletter,android,4,1,0.0821,57,20,active,1
usr_001062,home,promotional,ios,9,1,0.1911,92,41,new,0
usr_001063,home,newsletter,android,0,4,0.3839,37,38,active,0
usr_001064,product,transactional,android,20,5,0.0994,83,26,active,0
usr_001065,search,promotional,android,12,5,0.4357,88,11,new,1
usr_001066,product,promotional,ios,17,1,0.2963,22,11,new,0
usr_001067,home,promotional,ios,20,5,0.0962,9,9,new,0
usr_001068,product,promotional,android,12,2,0.1348,96,0,new,0
usr_001069,home,promotional,android,7,3,0.2013,89,22,at_risk,1
usr_001070,search,promotional,android,11,5,0.1004,64,42,churn,0
usr_001071,home,newsletter,android,15,1,0.034,68,23,active,0
usr_001072,product,promotional,android,5,4,0.2112,87,14,at_risk,1
usr_001073,home,promotional,android,19,4,0.3119,45,33,active,0
usr_001074,search,transactional,android,21,4,0.0996,9,31,new,0
usr_001075,search,promotional,ios,9,0,0.1815,77,48,new,1
usr_001076,search,promotional,android,19,1,0.3032,30,32,new,0
usr_001077,content,promotional,web,5,0,0.1565,81,1,churn,1
usr_001078,home,transactional,android,14,0,0.2635,10,49,new,0
usr_001079,search,promotional,web,16,3,0.2981,67,25,new,0
usr_001080,content,newsletter,android,7,6,0.0534,95,22,churn,0
usr_001081,product,newsletter,android,23,0,0.065,80,31,churn,0
usr_001082,content,transactional,ios,20,1,0.2897,74,20,new,0
usr_001083,search,newsletter,android,4,3,0.4308,94,3,at_risk,1
usr_001084,search,transactional,ios,21,3,0.3518,57,5,at_risk,0
usr_001085,search,promotional,web,11,5,0.0694,37,19,active,0
usr_001086,search,newsletter,web,23,3,0.2004,94,19,at_risk,0
usr_001087,home,promotional,android,4,3,0.4876,97,46,at_risk,0
usr_001088,search,transactional,android,9,6,0.2205,39,0,active,0
usr_001089,content,reengagement,android,4,1,0.2236,62,17,active,0
usr_001090,search,promotional,android,12,1,0.2586,42,10,new,0
usr_001091,content,transactional,android,16,1,0.3477,91,0,active,1
usr_001092,search,promotional,android,5,5,0.4288,20,3,active,0
usr_001093,content,promotional,web,4,0,0.4439,94,42,active,0
usr_001094,product,promotional,ios,10,4,0.3852,71,38,new,1
usr_001095,product,newsletter,android,4,0,0.0347,65,56,at_risk,0
usr_001096,product,reengagement,android,20,1,0.078,49,11,active,0
usr_001097,search,promotional,android,3,5,0.2336,50,30,active,1
usr_001098,search,promotional,ios,15,1,0.2964,20,41,at_risk,0
usr_001099,search,transactional,android,10,1,0.3725,76,19,new,0
usr_001100,product,promotional,ios,16,4,0.1803,26,58,active,0
usr_001101,search,newsletter,web,10,0,0.0826,77,30,new,0
usr_001102,product,promotional,android,18,2,0.0823,88,10,at_risk,0
usr_001103,search,transactional,android,17,5,0.0581,19,51,at_risk,0
usr_001104,search,promotional,android,9,5,0.0422,27,41,new,0
usr_001105,product,newsletter,android,23,6,0.2117,58,49,active,0
usr_001106,search,transactional,ios,9,4,0.047,19,25,active,1
usr_001107,content,newsletter,ios,20,1,0.5127,81,58,new,1
usr_001108,content,promotional,android,1,2,0.0317,12,14,active,0
usr_001109,content,promotional,android,4,1,0.4556,67,51,active,0
usr_001110,home,transactional,web,7,3,0.2213,44,33,active,0
usr_001111,home,transactional,web,18,4,0.2215,43,29,active,0
usr_001112,product,reengagement,ios,23,2,0.1329,2,5,active,0
usr_001113,product,transactional,web,19,6,0.3879,9,42,new,1
usr_001114,content,newsletter,android,17,1,0.2954,16,30,active,1
usr_001115,home,reengagement,android,4,1,0.3728,11,51,active,1
usr_001116,home,promotional,ios,13,2,0.3045,81,39,active,1
usr_001117,search,newsletter,android,17,4,0.2225,75,4,at_risk,0
usr_001118,product,promotional,web,18,1,0.5794,87,60,new,0
usr_001119,product,promotional,android,5,4,0.2176,14,32,at_risk,0
usr_001120,content,transactional,ios,5,1,0.4527,27,38,active,0
usr_001121,search,newsletter,ios,13,1,0.2933,47,19,active,1
usr_001122,search,promotional,android,16,5,0.2667,69,51,active,0
usr_001123,product,promotional,android,3,6,0.1175,13,7,active,0
usr_001124,product,promotional,ios,23,3,0.1721,59,27,at_risk,0
usr_001125,product,reengagement,web,23,5,0.0528,30,47,active,1
usr_001126,search,promotional,ios,14,0,0.2564,57,31,at_risk,0
usr_001127,home,reengagement,web,4,2,0.0901,60,60,new,0
usr_001128,search,reengagement,web,13,0,0.0501,14,60,new,1
usr_001129,product,newsletter,android,0,5,0.291,59,38,active,1
usr_001130,content,newsletter,android,9,5,0.2001,27,5,active,1
usr_001131,search,promotional,android,9,5,0.4139,15,60,active,1
usr_001132,product,reengagement,android,23,3,0.0138,14,0,new,0
usr_001133,product,promotional,ios,3,4,0.2887,5,32,active,0
usr_001134,search,promotional,web,1,5,0.4266,96,7,new,1
usr_001135,search,promotional,web,16,2,0.5268,50,3,at_risk,1
usr_001136,product,promotional,android,23,1,0.3077,99,11,new,1
usr_001137,content,newsletter,web,4,0,0.0955,96,56,active,0
usr_001138,product,promotional,web,23,4,0.1608,22,33,churn,0
usr_001139,content,newsletter,web,18,2,0.089,8,34,active,0
usr_001140,search,reengagement,android,11,4,0.2017,84,51,active,1
usr_001141,content,transactional,ios,20,1,0.2122,10,48,new,0
usr_001142,product,promotional,android,7,0,0.2498,42,49,at_risk,0
usr_001143,content,promotional,android,1,3,0.137,69,8,new,0
usr_001144,product,newsletter,web,4,4,0.1298,8,0,churn,0
usr_001145,content,reengagement,web,23,3,0.2064,22,54,active,0
usr_001146,home,promotional,android,16,5,0.1394,60,27,new,0
usr_001147,home,transactional,android,1,6,0.4362,96,49,active,1
usr_001148,home,newsletter,android,19,3,0.2837,94,7,at_risk,0
usr_001149,product,promotional,ios,9,6,0.3023,51,47,churn,1
usr_001150,search,transactional,android,16,4,0.2411,36,46,at_risk,0
usr_001151,search,reengagement,ios,6,2,0.1862,99,14,active,1
usr_001152,home,promotional,android,17,2,0.2154,47,32,new,1
usr_001153,content,transactional,android,22,5,0.2616,67,34,active,0
usr_001154,product,newsletter,android,0,4,0.2832,83,53,active,0
usr_001155,content,transactional,android,6,5,0.0709,86,3,new,0
usr_001156,home,newsletter,ios,4,5,0.1628,77,37,active,0
usr_001157,product,reengagement,web,14,0,0.282,88,5,at_risk,1
usr_001158,content,promotional,android,5,3,0.0644,31,22,at_risk,0
usr_001159,content,promotional,ios,20,0,0.078,28,37,new,1
usr_001160,product,transactional,android,14,5,0.4138,84,57,active,0
usr_001161,home,promotional,android,12,0,0.3479,59,29,at_risk,0
usr_001162,search,promotional,android,9,3,0.2046,98,9,active,1
usr_001163,content,promotional,android,3,1,0.1299,72,17,churn,0
usr_001164,home,reengagement,ios,8,5,0.4376,46,29,at_risk,1
usr_001165,home,reengagement,ios,3,3,0.235,61,57,new,1
usr_001166,home,newsletter,web,1,1,0.3985,79,5,churn,0
usr_001167,home,promotional,android,7,3,0.0484,98,7,at_risk,0
usr_001168,product,transactional,android,11,4,0.0609,78,36,churn,1
usr_001169,product,promotional,android,9,2,0.136,1,51,at_risk,0
usr_001170,product,newsletter,android,20,6,0.4018,89,15,at_risk,0
usr_001171,product,transactional,ios,15,0,0.0589,30,1,new,0
usr_001172,search,promotional,web,6,1,0.2889,6,15,at_risk,0
usr_001173,home,newsletter,android,7,5,0.0469,86,49,active,1
usr_001174,search,promotional,web,21,1,0.1371,24,4,churn,0
usr_001175,search,newsletter,android,17,0,0.138,34,19,active,1
usr_001176,home,promotional,android,9,0,0.1116,39,19,churn,1
usr_001177,product,reengagement,android,17,2,0.3163,83,6,at_risk,0
usr_001178,content,transactional,ios,3,1,0.0714,99,4,new,0
usr_001179,home,transactional,ios,23,0,0.0983,36,17,new,1
usr_001180,home,promotional,ios,15,4,0.2372,97,32,new,1
usr_001181,product,newsletter,android,7,1,0.2369,1,16,active,0
usr_001182,search,newsletter,android,15,5,0.0374,97,1,new,0
usr_001183,home,newsletter,android,9,1,0.117,61,38,active,0
usr_001184,home,promotional,android,0,6,0.0807,55,20,active,1
usr_001185,content,transactional,ios,7,3,0.0872,92,20,at_risk,0
usr_001186,product,transactional,ios,9,1,0.4836,49,58,churn,0
usr_001187,content,promotional,ios,10,3,0.1062,71,32,churn,0
usr_001188,search,transactional,web,0,5,0.1044,77,48,churn,0
usr_001189,content,newsletter,ios,12,3,0.2618,89,32,active,0
usr_001190,home,reengagement,android,11,6,0.2929,37,60,at_risk,0
usr_001191,content,transactional,ios,18,3,0.3005,45,48,at_risk,0
usr_001192,content,promotional,android,17,6,0.2106,31,40,at_risk,0
usr_001193,home,transactional,android,7,0,0.0649,74,26,churn,1
usr_001194,home,promotional,android,11,6,0.0415,1,9,at_risk,1
usr_001195,product,promotional,ios,6,2,0.2398,8,57,active,0
usr_001196,home,transactional,android,3,5,0.3449,80,56,active,1
usr_001197,content,transactional,ios,14,5,0.349,80,6,active,1
usr_001198,product,promotional,web,17,1,0.2609,93,19,active,1
usr_001199,content,promotional,ios,18,0,0.283,67,32,at_risk,0
usr_001200,search,newsletter,ios,19,1,0.3373,85,44,at_risk,0
usr_001201,content,promotional,ios,16,1,0.3349,43,46,new,1
usr_001202,content,promotional,android,19,5,0.06,14,44,at_risk,1
usr_001203,content,transactional,web,14,6,0.3746,13,37,active,1
usr_001204,content,promotional,web,5,3,0.3098,64,0,active,1
usr_001205,content,transactional,android,3,2,0.1994,49,1,at_risk,1
usr_001206,product,promotional,ios,11,6,0.2376,35,29,at_risk,0
usr_001207,home,reengagement,android,1,2,0.1414,40,54,new,0
usr_001208,home,transactional,android,16,1,0.0179,50,59,active,1
usr_001209,search,promotional,ios,21,6,0.1522,28,8,active,1
usr_001210,search,transactional,ios,5,2,0.0862,45,36,active,1
usr_001211,content,transactional,web,8,2,0.0928,76,46,active,1
usr_001212,product,promotional,android,13,6,0.1478,81,24,active,0
usr_001213,search,promotional,android,20,3,0.0258,45,49,active,1
usr_001214,search,newsletter,ios,18,1,0.168,17,8,active,0
usr_001215,product,transactional,ios,10,5,0.0961,73,40,at_risk,0
usr_001216,product,promotional,android,7,6,0.0391,36,21,active,0
usr_001217,home,reengagement,android,18,4,0.2409,31,19,churn,0
usr_001218,home,transactional,ios,17,5,0.1083,97,49,active,1
usr_001219,content,transactional,ios,22,3,0.0702,75,32,churn,0
usr_001220,product,promotional,android,12,5,0.1532,75,32,active,0
usr_001221,content,promotional,android,7,6,0.2904,7,27,at_risk,1
usr_001222,content,promotional,ios,8,1,0.4209,67,12,new,0
usr_001223,content,reengagement,ios,5,3,0.1815,82,12,at_risk,0
usr_001224,product,promotional,android,11,0,0.2102,12,29,active,0
usr_001225,search,transactional,android,4,1,0.255,95,35,active,1
usr_001226,search,promotional,android,9,3,0.1349,48,28,new,1
usr_001227,search,reengagement,web,17,3,0.2564,28,13,at_risk,1
usr_001228,home,promotional,ios,18,1,0.1212,42,10,active,1
usr_001229,content,transactional,web,9,4,0.1281,78,60,at_risk,0
usr_001230,product,promotional,android,11,1,0.1569,19,22,active,0
usr_001231,search,reengagement,android,3,6,0.3502,62,43,new,1
usr_001232,product,newsletter,web,22,1,0.1905,92,42,at_risk,0
usr_001233,content,newsletter,android,21,0,0.3847,79,23,active,0
usr_001234,content,reengagement,android,23,1,0.0666,4,60,at_risk,1
usr_001235,product,promotional,android,0,3,0.0063,45,52,new,0
usr_001236,home,reengagement,ios,1,6,0.0363,95,36,new,0
usr_001237,content,reengagement,ios,1,2,0.1646,20,6,new,0
usr_001238,home,reengagement,android,11,3,0.0637,24,1,at_risk,0
usr_001239,content,reengagement,ios,1,2,0.3695,87,3,active,0
usr_001240,product,promotional,ios,12,2,0.1747,69,32,active,0
usr_001241,search,newsletter,android,20,0,0.0422,86,11,active,0
usr_001242,product,promotional,ios,8,6,0.0849,35,20,active,1
usr_001243,search,reengagement,android,11,4,0.2772,19,30,at_risk,1
usr_001244,product,promotional,android,6,1,0.226,44,15,active,1
usr_001245,search,promotional,ios,22,5,0.1122,14,20,active,0
usr_001246,content,promotional,ios,21,1,0.1394,63,43,active,0
usr_001247,content,promotional,web,11,6,0.1987,26,51,active,0
usr_001248,content,promotional,ios,2,0,0.198,93,51,at_risk,0
usr_001249,search,promotional,ios,10,2,0.4071,37,55,new,1
usr_001250,product,newsletter,android,12,6,0.0312,17,14,at_risk,1
usr_001251,search,reengagement,android,9,0,0.7418,62,36,active,1
usr_001252,content,newsletter,ios,22,2,0.0657,49,21,active,1
usr_001253,home,transactional,ios,4,1,0.108,87,46,active,0
usr_001254,search,promotional,web,5,5,0.084,50,19,at_risk,1
usr_001255,product,promotional,ios,13,5,0.4957,56,56,active,0
usr_001256,home,promotional,android,4,4,0.345,82,5,active,0
usr_001257,search,promotional,android,15,2,0.2282,27,57,new,0
usr_001258,search,promotional,android,12,2,0.246,26,46,at_risk,1
usr_001259,home,promotional,android,7,4,0.2499,41,55,new,0
usr_001260,product,reengagement,ios,3,1,0.3695,93,11,new,1
usr_001261,product,reengagement,ios,21,3,0.1165,76,54,active,1
usr_001262,home,transactional,web,15,0,0.1528,61,2,at_risk,1
usr_001263,product,transactional,android,10,6,0.1976,10,57,active,1
usr_001264,search,promotional,android,4,6,0.0898,83,35,at_risk,1
usr_001265,home,transactional,web,9,4,0.2952,12,53,active,0
usr_001266,search,promotional,android,3,3,0.0923,87,28,new,0
usr_001267,search,reengagement,android,13,5,0.149,22,59,new,1
usr_001268,home,newsletter,android,8,1,0.1875,40,52,active,0
usr_001269,home,transactional,web,17,5,0.0803,3,19,new,0
usr_001270,content,promotional,android,1,4,0.0732,2,51,at_risk,0
usr_001271,home,reengagement,ios,11,0,0.2268,48,48,at_risk,0
usr_001272,content,promotional,web,4,0,0.0984,5,40,new,0
usr_001273,search,newsletter,ios,16,2,0.0416,23,13,active,1
usr_001274,search,promotional,web,10,4,0.1307,97,57,active,1
usr_001275,home,reengagement,android,20,0,0.0051,93,11,active,0
usr_001276,home,reengagement,web,5,0,0.1167,29,34,new,0
usr_001277,search,promotional,android,1,4,0.0852,11,22,active,1
usr_001278,product,reengagement,ios,2,0,0.1047,23,5,new,0
usr_001279,search,promotional,ios,4,3,0.3298,23,8,active,1
usr_001280,home,reengagement,ios,16,1,0.0113,87,17,at_risk,0
usr_001281,home,reengagement,android,14,4,0.4881,62,20,active,0
usr_001282,product,transactional,ios,12,5,0.2184,1,13,new,1
usr_001283,home,transactional,android,5,2,0.1333,68,25,new,0
usr_001284,search,newsletter,web,11,4,0.1545,6,2,new,1
usr_001285,product,promotional,android,18,5,0.1896,28,49,active,0
usr_001286,content,transactional,android,8,5,0.2593,12,15,active,0
usr_001287,home,promotional,ios,5,6,0.5097,60,47,new,0
usr_001288,search,promotional,android,6,6,0.1926,28,46,active,1
usr_001289,product,promotional,web,5,4,0.1134,98,7,active,0
usr_001290,product,promotional,ios,11,4,0.3785,41,54,at_risk,1
usr_001291,product,newsletter,android,1,2,0.2946,25,9,new,1
